q,v,viable
3.514458448334036,-2.929292929292929,1.0
3.530325077897621,-2.929292929292929,1.0
3.546191707461206,-2.929292929292929,1.0
3.5620583370247907,-2.929292929292929,1.0
3.5779249665883754,-2.929292929292929,1.0
3.59379159615196,-2.929292929292929,1.0
3.6096582257155454,-2.929292929292929,1.0
3.6255248552791297,-2.929292929292929,1.0
3.641391484842715,-2.929292929292929,1.0
3.6572581144062997,-2.929292929292929,1.0
3.6731247439698844,-2.929292929292929,1.0
3.688991373533469,-2.929292929292929,1.0
3.704858003097054,-2.929292929292929,1.0
3.720724632660639,-2.929292929292929,1.0
3.7365912622242234,-2.929292929292929,1.0
3.7524578917878086,-2.929292929292929,1.0
3.7683245213513934,-2.929292929292929,1.0
3.784191150914978,-2.929292929292929,1.0
3.800057780478563,-2.929292929292929,1.0
3.8159244100421477,-2.929292929292929,1.0
3.831791039605733,-2.929292929292929,1.0
3.847657669169317,-2.929292929292929,1.0
3.8635242987329024,-2.929292929292929,1.0
3.879390928296487,-2.929292929292929,1.0
3.895257557860072,-2.929292929292929,1.0
3.9111241874236566,-2.929292929292929,1.0
3.9269908169872414,-2.929292929292929,1.0
3.0225929318629072,-2.7272727272727275,1.0
3.038459561426492,-2.7272727272727275,1.0
3.0543261909900767,-2.7272727272727275,1.0
3.0701928205536615,-2.7272727272727275,1.0
3.0860594501172463,-2.7272727272727275,1.0
3.101926079680831,-2.7272727272727275,1.0
3.1177927092444158,-2.7272727272727275,1.0
3.133659338808001,-2.7272727272727275,1.0
3.1495259683715857,-2.7272727272727275,1.0
3.1653925979351705,-2.7272727272727275,1.0
3.1812592274987552,-2.7272727272727275,1.0
3.19712585706234,-2.7272727272727275,1.0
3.2129924866259247,-2.7272727272727275,1.0
3.2288591161895095,-2.7272727272727275,1.0
3.2447257457530947,-2.7272727272727275,1.0
3.260592375316679,-2.7272727272727275,1.0
3.276459004880264,-2.7272727272727275,1.0
3.292325634443849,-2.7272727272727275,1.0
3.3081922640074337,-2.7272727272727275,1.0
3.3240588935710185,-2.7272727272727275,1.0
3.3399255231346032,-2.7272727272727275,1.0
3.355792152698188,-2.7272727272727275,1.0
3.3716587822617727,-2.7272727272727275,1.0
3.387525411825358,-2.7272727272727275,1.0
3.4033920413889427,-2.7272727272727275,1.0
3.4192586709525274,-2.7272727272727275,1.0
3.435125300516112,-2.7272727272727275,1.0
3.450991930079697,-2.7272727272727275,1.0
3.466858559643282,-2.7272727272727275,1.0
3.4827251892068665,-2.7272727272727275,1.0
3.4985918187704517,-2.7272727272727275,1.0
3.514458448334036,-2.7272727272727275,1.0
3.530325077897621,-2.7272727272727275,1.0
3.546191707461206,-2.7272727272727275,1.0
3.5620583370247907,-2.7272727272727275,1.0
3.5779249665883754,-2.7272727272727275,1.0
3.59379159615196,-2.7272727272727275,1.0
3.6096582257155454,-2.7272727272727275,1.0
3.6255248552791297,-2.7272727272727275,1.0
3.641391484842715,-2.7272727272727275,1.0
3.6572581144062997,-2.7272727272727275,1.0
3.6731247439698844,-2.7272727272727275,1.0
3.688991373533469,-2.7272727272727275,1.0
3.704858003097054,-2.7272727272727275,1.0
3.720724632660639,-2.7272727272727275,1.0
3.7365912622242234,-2.7272727272727275,1.0
3.7524578917878086,-2.7272727272727275,1.0
3.7683245213513934,-2.7272727272727275,1.0
3.784191150914978,-2.7272727272727275,1.0
3.800057780478563,-2.7272727272727275,1.0
3.8159244100421477,-2.7272727272727275,1.0
3.831791039605733,-2.7272727272727275,1.0
3.847657669169317,-2.7272727272727275,1.0
3.8635242987329024,-2.7272727272727275,1.0
3.879390928296487,-2.7272727272727275,1.0
3.895257557860072,-2.7272727272727275,1.0
3.9111241874236566,-2.7272727272727275,1.0
3.9269908169872414,-2.7272727272727275,1.0
2.9591264136085678,-2.525252525252525,1.0
2.9749930431721525,-2.525252525252525,1.0
2.9908596727357373,-2.525252525252525,1.0
3.006726302299322,-2.525252525252525,1.0
3.0225929318629072,-2.525252525252525,1.0
3.038459561426492,-2.525252525252525,1.0
3.0543261909900767,-2.525252525252525,1.0
3.0701928205536615,-2.525252525252525,1.0
3.0860594501172463,-2.525252525252525,1.0
3.101926079680831,-2.525252525252525,1.0
3.1177927092444158,-2.525252525252525,1.0
3.133659338808001,-2.525252525252525,1.0
3.1495259683715857,-2.525252525252525,1.0
3.1653925979351705,-2.525252525252525,1.0
3.1812592274987552,-2.525252525252525,1.0
3.19712585706234,-2.525252525252525,1.0
3.2129924866259247,-2.525252525252525,1.0
3.2288591161895095,-2.525252525252525,1.0
3.2447257457530947,-2.525252525252525,1.0
3.260592375316679,-2.525252525252525,1.0
3.276459004880264,-2.525252525252525,1.0
3.292325634443849,-2.525252525252525,1.0
3.3081922640074337,-2.525252525252525,1.0
3.3240588935710185,-2.525252525252525,1.0
3.3399255231346032,-2.525252525252525,1.0
3.355792152698188,-2.525252525252525,1.0
3.3716587822617727,-2.525252525252525,1.0
3.387525411825358,-2.525252525252525,1.0
3.4033920413889427,-2.525252525252525,1.0
3.4192586709525274,-2.525252525252525,1.0
3.435125300516112,-2.525252525252525,1.0
3.450991930079697,-2.525252525252525,1.0
3.466858559643282,-2.525252525252525,1.0
3.4827251892068665,-2.525252525252525,1.0
3.4985918187704517,-2.525252525252525,1.0
3.514458448334036,-2.525252525252525,1.0
3.530325077897621,-2.525252525252525,1.0
3.546191707461206,-2.525252525252525,1.0
3.5620583370247907,-2.525252525252525,1.0
3.5779249665883754,-2.525252525252525,1.0
3.59379159615196,-2.525252525252525,1.0
3.6096582257155454,-2.525252525252525,1.0
3.6255248552791297,-2.525252525252525,1.0
3.641391484842715,-2.525252525252525,1.0
3.6572581144062997,-2.525252525252525,1.0
3.6731247439698844,-2.525252525252525,1.0
3.688991373533469,-2.525252525252525,1.0
3.704858003097054,-2.525252525252525,1.0
3.720724632660639,-2.525252525252525,1.0
3.7365912622242234,-2.525252525252525,1.0
3.7524578917878086,-2.525252525252525,1.0
3.7683245213513934,-2.525252525252525,1.0
3.784191150914978,-2.525252525252525,1.0
3.800057780478563,-2.525252525252525,1.0
3.8159244100421477,-2.525252525252525,1.0
3.831791039605733,-2.525252525252525,1.0
3.847657669169317,-2.525252525252525,1.0
3.8635242987329024,-2.525252525252525,1.0
3.879390928296487,-2.525252525252525,1.0
3.895257557860072,-2.525252525252525,1.0
3.9111241874236566,-2.525252525252525,1.0
3.9269908169872414,-2.525252525252525,1.0
